owner	score	last_edit_date	last_activity_date	creation_date	post_type	post_id	link
{'reputation': 68, 'user_id': 1875937, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/8B9Tk.jpg?s=128&g=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/1875937/ben'}	1	1435329749.0	1435331997	1435329557	question	31075979	https://stackoverflow.com/q/31075979
{'reputation': 1275, 'user_id': 2231031, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/lkElm.png?s=128&g=1', 'display_name': 'Abhishek Soni', 'link': 'https://stackoverflow.com/users/2231031/abhishek-soni'}	1	1435235083.0	1435235083	1435234277	question	31050025	https://stackoverflow.com/q/31050025
{'reputation': 336, 'user_id': 4933137, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://graph.facebook.com/100960406909611/picture?type=large', 'display_name': 'Peter Cullen', 'link': 'https://stackoverflow.com/users/4933137/peter-cullen'}	0		1435044701	1435015848	question	30991562	https://stackoverflow.com/q/30991562
{'reputation': 18, 'user_id': 3740894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d807643d01f88fc4f32822cbb206e385?s=128&d=identicon&r=PG&f=1', 'display_name': 'Gocha', 'link': 'https://stackoverflow.com/users/3740894/gocha'}	0	1434736071.0	1434736071	1434734648	question	30943912	https://stackoverflow.com/q/30943912
{'reputation': 11, 'user_id': 5021167, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-0iNpF3yB534/AAAAAAAAAAI/AAAAAAAAA4o/TWz9MHz-R2o/photo.jpg?sz=128', 'display_name': 'Chris Baily', 'link': 'https://stackoverflow.com/users/5021167/chris-baily'}	1	1434640363.0	1434640363	1434568608	question	30900457	https://stackoverflow.com/q/30900457
{'reputation': 361, 'user_id': 4239526, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/b5a5753be7ef22a631d0732df7aa9893?s=128&d=identicon&r=PG&f=1', 'display_name': 'RandomMath', 'link': 'https://stackoverflow.com/users/4239526/randommath'}	1		1434278491	1434276781	question	30828160	https://stackoverflow.com/q/30828160
{'reputation': 66, 'user_id': 4932412, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://i.stack.imgur.com/xBo7z.png?s=128&g=1', 'display_name': 'DatScreamer', 'link': 'https://stackoverflow.com/users/4932412/datscreamer'}	0		1434266708	1434255268	question	30825880	https://stackoverflow.com/q/30825880
{'reputation': 917, 'user_id': 4354830, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/6254a5ebcf41d73bef5508edaccd39b7?s=128&d=identicon&r=PG&f=1', 'display_name': 'Tachi', 'link': 'https://stackoverflow.com/users/4354830/tachi'}	4	1433605249.0	1433613277	1433604689	question	30684594	https://stackoverflow.com/q/30684594
{'reputation': 2651, 'user_id': 1046690, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9c32bb7b5ee73d5bd08702f931f68e65?s=128&d=identicon&r=PG', 'display_name': 'AGE', 'link': 'https://stackoverflow.com/users/1046690/age'}	3	1433266250.0	1433266250	1433256434	question	30599376	https://stackoverflow.com/q/30599376
{'reputation': 151, 'user_id': 3100193, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/4bd954c814da8bd2b471343eeaaca744?s=128&d=identicon&r=PG&f=1', 'display_name': 'user3100193', 'link': 'https://stackoverflow.com/users/3100193/user3100193'}	1		1433026658	1433026658	question	30552166	https://stackoverflow.com/q/30552166
{'reputation': 175, 'user_id': 1318872, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8d2e61af8b81006023e3d1156d13a386?s=128&d=identicon&r=PG&f=1', 'display_name': '17andLearning', 'link': 'https://stackoverflow.com/users/1318872/17andlearning'}	0	1383217990.0	1432734658	1364466578	question	15679446	https://stackoverflow.com/q/15679446
{'reputation': 390, 'user_id': 4921783, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/c847eb69fab8da11ff3ba6c1150731bf?s=128&d=identicon&r=PG&f=1', 'display_name': 'havingagoatit', 'link': 'https://stackoverflow.com/users/4921783/havingagoatit'}	1	1432643084.0	1432643716	1432641704	question	30458010	https://stackoverflow.com/q/30458010
{'reputation': 563, 'user_id': 4785333, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/XhNUO.jpg?s=128&g=1', 'display_name': 'Joshua', 'link': 'https://stackoverflow.com/users/4785333/joshua'}	0	1432584631.0	1432584631	1432577109	question	30443786	https://stackoverflow.com/q/30443786
{'reputation': 45, 'user_id': 4822032, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://lh3.googleusercontent.com/-9BjncgWedYU/AAAAAAAAAAI/AAAAAAAAA0M/Z0CckaBEdIE/photo.jpg?sz=128', 'display_name': 'Micah Friesen', 'link': 'https://stackoverflow.com/users/4822032/micah-friesen'}	0	1432326565.0	1432329160	1432324767	question	30404981	https://stackoverflow.com/q/30404981
{'reputation': 398, 'user_id': 4837417, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/c0e19e6febf1e99f2ddacbd33fe81269?s=128&d=identicon&r=PG&f=1', 'display_name': 'Alessio Trecani', 'link': 'https://stackoverflow.com/users/4837417/alessio-trecani'}	0	1432215056.0	1432216221	1432214645	question	30375085	https://stackoverflow.com/q/30375085
{'reputation': 266, 'user_id': 4222861, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://graph.facebook.com/764420388/picture?type=large', 'display_name': 'A1raa', 'link': 'https://stackoverflow.com/users/4222861/a1raa'}	0		1432062442	1432062076	question	30334018	https://stackoverflow.com/q/30334018
{'reputation': 83, 'user_id': 4914404, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ebe88746faa06a2a4711754dc94a5e99?s=128&d=identicon&r=PG&f=1', 'display_name': 'fxrxh', 'link': 'https://stackoverflow.com/users/4914404/fxrxh'}	4	1432012596.0	1432019167	1432005507	question	30316156	https://stackoverflow.com/q/30316156
{'reputation': 29, 'user_id': 4575240, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/634c75fe7c8df65e79f8c2a411f6acc5?s=128&d=identicon&r=PG&f=1', 'display_name': 'muhaimin', 'link': 'https://stackoverflow.com/users/4575240/muhaimin'}	-3	1431454371.0	1431476301	1431452437	question	30197910	https://stackoverflow.com/q/30197910
{'reputation': 1133, 'user_id': 1027620, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/1d03cb65d21908d7d53fac1b47ed427d?s=128&d=identicon&r=PG', 'display_name': 'user1027620', 'link': 'https://stackoverflow.com/users/1027620/user1027620'}	0	1430336103.0	1430336103	1430329078	question	29950744	https://stackoverflow.com/q/29950744
{'reputation': 107, 'user_id': 4833572, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/7bbd8f1474c027334e22644eca4cbf14?s=128&d=identicon&r=PG&f=1', 'display_name': 'HydraCles', 'link': 'https://stackoverflow.com/users/4833572/hydracles'}	-2	1430326466.0	1430326466	1430325748	question	29949732	https://stackoverflow.com/q/29949732
{'reputation': 311, 'user_id': 4253848, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://graph.facebook.com/100001877465512/picture?type=large', 'display_name': 'Frank Tocci', 'link': 'https://stackoverflow.com/users/4253848/frank-tocci'}	7		1430067573	1430066669	question	29880464	https://stackoverflow.com/q/29880464
{'reputation': 311, 'user_id': 4253848, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://graph.facebook.com/100001877465512/picture?type=large', 'display_name': 'Frank Tocci', 'link': 'https://stackoverflow.com/users/4253848/frank-tocci'}	2		1429910754	1429909902	question	29857565	https://stackoverflow.com/q/29857565
{'reputation': 165, 'user_id': 2106609, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f49156cac2b63cf75b4ce486b2eae633?s=128&d=identicon&r=PG', 'display_name': 'DWTBC', 'link': 'https://stackoverflow.com/users/2106609/dwtbc'}	2	1429902752.0	1429902752	1429902348	question	29855533	https://stackoverflow.com/q/29855533
{'reputation': 117, 'user_id': 2420042, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/QrgNP.png?s=128&g=1', 'display_name': 'Vadzim', 'link': 'https://stackoverflow.com/users/2420042/vadzim'}	-1	1429038513.0	1429041905	1429038291	question	29635431	https://stackoverflow.com/q/29635431
{'reputation': 162, 'user_id': 3510597, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/3cc587b42df7c9d13f29fc4126458016?s=128&d=identicon&r=PG&f=1', 'display_name': 'Zi_31', 'link': 'https://stackoverflow.com/users/3510597/zi-31'}	1		1429008046	1429007422	question	29625047	https://stackoverflow.com/q/29625047
nan	0		1428958761	1428952901	question	29613369	https://stackoverflow.com/q/29613369
{'reputation': 565, 'user_id': 278893, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3d80fa06e124941b4476ea20d48cd3ac?s=128&d=identicon&r=PG&f=1', 'display_name': 'Studio4', 'link': 'https://stackoverflow.com/users/278893/studio4'}	1	1428591735.0	1428591735	1428506568	question	29518816	https://stackoverflow.com/q/29518816
{'reputation': 56, 'user_id': 3730179, 'user_type': 'registered', 'accept_rate': 21, 'profile_image': 'https://graph.facebook.com/100000622610576/picture?type=large', 'display_name': 'user3730179', 'link': 'https://stackoverflow.com/users/3730179/user3730179'}	0	1428360373.0	1428360373	1428359318	question	29480730	https://stackoverflow.com/q/29480730
{'reputation': 16, 'user_id': 4618619, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/65d9fafb082c1c10ece4895b90fe50f9?s=128&d=identicon&r=PG&f=1', 'display_name': 'Armyguy556', 'link': 'https://stackoverflow.com/users/4618619/armyguy556'}	0		1428266110	1428266110	question	29461937	https://stackoverflow.com/q/29461937
{'reputation': 16, 'user_id': 3606004, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9b1e3bd348febc715679b23a640ecd34?s=128&d=identicon&r=PG&f=1', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/3606004/andrew'}	1	1428142424.0	1428224162	1428141264	question	29445014	https://stackoverflow.com/q/29445014
{'reputation': 9, 'user_id': 3634173, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/100000711383777/picture?type=large', 'display_name': 'vicarious_82', 'link': 'https://stackoverflow.com/users/3634173/vicarious-82'}	0	1427912801.0	1427916650	1427912202	question	29397919	https://stackoverflow.com/q/29397919
{'reputation': 981, 'user_id': 2313464, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/733F6.jpg?s=128&g=1', 'display_name': 'Dennington-bear', 'link': 'https://stackoverflow.com/users/2313464/dennington-bear'}	0		1427827700	1427827251	question	29376053	https://stackoverflow.com/q/29376053
{'reputation': 1884, 'user_id': 723627, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/JjwFb.jpg?s=128&g=1', 'display_name': 'Jasper', 'link': 'https://stackoverflow.com/users/723627/jasper'}	3		1427461690	1318871533	question	7797156	https://stackoverflow.com/q/7797156
{'reputation': 145, 'user_id': 2001594, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8b7562f66356c7adb688e1d7a4fbf16f?s=128&d=identicon&r=PG&f=1', 'display_name': 'coggicc', 'link': 'https://stackoverflow.com/users/2001594/coggicc'}	-1		1427158144	1427138149	question	29218554	https://stackoverflow.com/q/29218554
{'reputation': 138, 'user_id': 1942670, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/67e03ef06dc5bf8c2d1044cb952eae2a?s=128&d=identicon&r=PG', 'display_name': 'Shiro', 'link': 'https://stackoverflow.com/users/1942670/shiro'}	1		1427074196	1427074196	question	29202017	https://stackoverflow.com/q/29202017
{'reputation': 1950, 'user_id': 3355076, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/7e4d588409a85426aabe6a1a94a5789e?s=128&d=identicon&r=PG', 'display_name': 'Christopher Reid', 'link': 'https://stackoverflow.com/users/3355076/christopher-reid'}	4		1426889273	1393535685	question	22080548	https://stackoverflow.com/q/22080548
{'reputation': 77, 'user_id': 4551621, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://graph.facebook.com/725082440922261/picture?type=large', 'display_name': 'Sheel Ranjan', 'link': 'https://stackoverflow.com/users/4551621/sheel-ranjan'}	0		1426818350	1426818350	question	29158351	https://stackoverflow.com/q/29158351
{'reputation': 463, 'user_id': 1218380, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/e20c93c470e799f630347887ba10bcf2?s=128&d=identicon&r=PG', 'display_name': 'Nash Vail', 'link': 'https://stackoverflow.com/users/1218380/nash-vail'}	0		1426754843	1426754628	question	29140131	https://stackoverflow.com/q/29140131
{'reputation': 6, 'user_id': 4660895, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/d3a3ff0c73ab0877f01febb33f75e717?s=128&d=identicon&r=PG&f=1', 'display_name': 'matthew David', 'link': 'https://stackoverflow.com/users/4660895/matthew-david'}	1		1426522587	1426514460	question	29078701	https://stackoverflow.com/q/29078701
{'reputation': 114, 'user_id': 4334927, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/FwGw1.jpg?s=128&g=1', 'display_name': 'SwegreDesigns', 'link': 'https://stackoverflow.com/users/4334927/swegredesigns'}	0	1426349463.0	1426369895	1426348191	question	29050868	https://stackoverflow.com/q/29050868
{'reputation': 4054, 'user_id': 2945958, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/K6nb0.jpg?s=128&g=1', 'display_name': 'Mostafa Talebi', 'link': 'https://stackoverflow.com/users/2945958/mostafa-talebi'}	2	1426255321.0	1426257457	1426255212	question	29034187	https://stackoverflow.com/q/29034187
{'reputation': 16, 'user_id': 4637160, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10153190739268938/picture?type=large', 'display_name': 'Santo Ciaravino', 'link': 'https://stackoverflow.com/users/4637160/santo-ciaravino'}	0	1426074731.0	1426237728	1426067921	question	28983430	https://stackoverflow.com/q/28983430
{'reputation': 4882, 'user_id': 1161353, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/hyGmY.jpg?s=128&g=1', 'display_name': 'Blake Plumb', 'link': 'https://stackoverflow.com/users/1161353/blake-plumb'}	7	1356037409.0	1426043688	1356032801	question	13979394	https://stackoverflow.com/q/13979394
{'reputation': 33, 'user_id': 3235483, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://graph.facebook.com/755245829/picture?type=large', 'display_name': 'user3235483', 'link': 'https://stackoverflow.com/users/3235483/user3235483'}	0	1425703777.0	1425704971	1425703105	question	28911430	https://stackoverflow.com/q/28911430
{'reputation': 87, 'user_id': 2302662, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/176e6740b105b2f4f8703d03c90496d9?s=128&d=identicon&r=PG', 'display_name': 'Jake Evans', 'link': 'https://stackoverflow.com/users/2302662/jake-evans'}	0		1425100904	1425083660	question	28776663	https://stackoverflow.com/q/28776663
{'reputation': 4, 'user_id': 4443442, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97d188436a35ac547a697df060f47119?s=128&d=identicon&r=PG&f=1', 'display_name': 'Logan', 'link': 'https://stackoverflow.com/users/4443442/logan'}	0		1424660465	1424656106	question	28665828	https://stackoverflow.com/q/28665828
{'reputation': 49, 'user_id': 2851618, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/abba3c0687b076e124b5cb55f14ad43f?s=128&d=identicon&r=PG&f=1', 'display_name': 'GuitarMan', 'link': 'https://stackoverflow.com/users/2851618/guitarman'}	0		1424610951	1424609939	question	28658057	https://stackoverflow.com/q/28658057
{'reputation': 29, 'user_id': 4533291, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/19c836950206cca6fa7ad34dfe8e821c?s=128&d=identicon&r=PG&f=1', 'display_name': 'Plant Boy', 'link': 'https://stackoverflow.com/users/4533291/plant-boy'}	2	1423239148.0	1423239946	1423238958	question	28369962	https://stackoverflow.com/q/28369962
{'reputation': 23, 'user_id': 3265508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b97afd6a31431d50b5f517df74f02ae0?s=128&d=identicon&r=PG&f=1', 'display_name': 'Richard S', 'link': 'https://stackoverflow.com/users/3265508/richard-s'}	4		1423159562	1423158709	question	28350748	https://stackoverflow.com/q/28350748
{'reputation': 2991, 'user_id': 57872, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/c3894a3d1a90a0c487ac3d051cd7b69c?s=128&d=identicon&r=PG', 'display_name': 'Udders', 'link': 'https://stackoverflow.com/users/57872/udders'}	2	1423142324.0	1423142324	1423138573	question	28343746	https://stackoverflow.com/q/28343746
